4.0000|4.4444|4.0000|4.0000|4.6000|3.6667|0.13|3.2500|0.13|5.0000|3.0000|4.2500|3.0000|4.6667|4.5556|4.5000|3.8750|0.13
3.0000|0.13|0.13|0.13|2.8000|4.0000|0.13|3.2105|0.13|4.0000|0.13|0.13|2.3333|3.8000|3.0000|2.4000|3.6667|0.13
0.13|4.0000|0.13|4.0000|3.7500|0.13|0.13|3.5000|0.13|0.13|4.0000|4.0000|3.3333|4.3333|0.13|4.0000|0.13|0.13
3.8750|4.3529|4.2500|4.3333|4.1864|3.8750|5.0000|4.0921|4.0000|3.8571|3.2857|4.5455|4.3333|4.2826|4.2857|3.8333|4.4118|4.0000
4.5556|4.2500|3.5000|4.2500|4.1622|3.0000|0.13|4.3571|4.5000|0.13|2.5000|3.8571|0.13|4.5526|4.6667|4.4000|4.6000|0.13
2.5714|1.0000|0.13|0.13|2.0000|3.5000|0.13|3.3333|0.13|0.13|0.13|0.13|3.0000|1.7500|2.0000|3.6000|1.0000|0.13
4.0000|3.7500|0.13|0.13|4.1667|4.0000|0.13|4.0000|0.13|3.0000|4.3333|0.13|3.0000|4.2500|3.6667|3.6667|4.3333|0.13
2.0000|3.0000|0.13|0.13|0.13|2.0000|0.13|2.6667|0.13|0.13|3.0000|0.13|2.0000|3.6667|0.13|2.3333|2.0000|0.13
3.8000|3.0000|0.13|0.13|3.6667|4.0000|0.13|3.7333|0.13|0.13|0.13|0.13|0.13|3.0000|0.13|3.6667|3.7500|4.0000
4.0909|4.0000|0.13|0.13|3.2222|3.0000|0.13|4.1818|0.13|0.13|0.13|4.0000|0.13|4.0000|4.0000|4.0000|4.7500|0.13
3.5814|3.4737|5.0000|0.13|3.9394|3.6250|0.13|4.1786|0.13|3.6667|4.3333|5.0000|4.0000|4.0435|3.5625|3.6000|4.3000|3.3333
3.5882|3.7143|2.0000|3.0000|2.8571|3.3750|0.13|3.8947|3.0000|3.0000|3.0000|2.0000|4.2000|3.2857|3.2857|3.8125|3.5000|0.13
4.0000|4.0000|4.0000|2.5000|4.1053|4.3846|5.0000|4.0625|1.0000|4.6667|5.0000|0.13|4.0000|4.2727|3.5000|4.1538|4.5000|4.0000
2.3000|2.0000|1.0000|1.0000|2.5714|2.3333|0.13|3.0769|0.13|0.13|0.13|2.0000|0.13|2.6000|2.2500|3.2500|2.5000|2.0000
3.5000|3.0000|4.0000|4.0000|2.8000|3.5000|0.13|3.6667|0.13|0.13|3.0000|0.13|0.13|3.5000|3.0000|3.5714|3.0000|0.13
2.7500|0.13|0.13|0.13|3.0000|0.13|0.13|3.5714|0.13|0.13|0.13|0.13|0.13|3.0000|4.0000|2.6667|2.5000|0.13
4.0000|4.1667|0.13|0.13|3.0000|4.4000|0.13|4.3333|3.5000|0.13|5.0000|0.13|4.4000|4.0000|3.6667|4.2143|4.0000|0.13
3.8750|4.0000|5.0000|4.0000|4.5000|3.3333|0.13|4.1250|0.13|0.13|0.13|5.0000|3.0000|3.3333|4.0000|3.5000|4.6667|0.13
4.5000|0.13|0.13|3.0000|3.0000|0.13|0.13|3.5000|0.13|0.13|0.13|0.13|0.13|3.3333|0.13|4.0000|1.0000|0.13
3.6667|4.3333|0.13|5.0000|2.6667|4.0000|0.13|4.1111|5.0000|0.13|0.13|4.0000|2.3333|3.5000|4.0000|4.5000|3.6667|0.13
2.0000|3.0000|0.13|3.0000|3.5000|4.0000|0.13|3.5333|0.13|0.13|2.0000|0.13|0.13|3.0000|4.0000|3.3333|2.6667|0.13
0.13|4.0000|0.13|0.13|2.5000|4.0000|0.13|3.0000|0.13|4.0000|0.13|0.13|4.0000|0.13|0.13|3.0000|0.13|0.13
4.0000|4.0000|0.13|3.0000|3.6250|4.3333|0.13|4.4286|0.13|4.5000|0.13|4.0000|4.7500|4.5000|4.0000|4.1667|3.7500|0.13
3.0000|3.0000|2.5000|2.8182|3.2667|4.7500|0.13|4.4762|1.0000|4.0000|0.13|3.6667|4.0000|4.5806|4.0000|4.0000|4.5000|0.13
3.7778|4.3333|0.13|5.0000|4.0000|3.4000|0.13|3.7778|0.13|0.13|5.0000|4.5000|0.13|4.1667|4.3333|3.3750|4.6667|4.0000
3.1818|3.0000|0.13|4.0000|3.4615|4.0000|0.13|4.0000|0.13|0.13|2.0000|3.0000|3.0000|3.5556|3.1429|3.5714|2.5000|0.13
3.6667|3.8333|0.13|0.13|3.7000|3.8571|0.13|3.7407|0.13|4.0000|3.8333|3.5000|3.7143|3.4615|3.4615|3.8696|3.7500|0.13
3.7959|4.0385|4.2000|3.8750|3.5909|3.6923|0.13|3.9020|4.0000|3.0000|3.8000|3.8333|3.2000|3.7442|3.5882|3.5789|4.0000|4.4000
2.7143|1.0000|4.0000|4.0000|1.5000|3.2500|0.13|3.0000|0.13|3.5000|3.5000|2.5000|3.8333|4.0000|2.5000|3.9091|1.0000|0.13
4.0000|3.8000|0.13|0.13|3.0769|2.0000|0.13|4.5000|0.13|0.13|2.0000|4.0000|3.5000|3.3333|4.2000|3.7143|3.6667|0.13
1.4375|1.5882|2.0000|1.5000|1.4194|1.4000|1.2222|1.6122|2.0000|1.0000|1.1667|2.4000|2.0000|2.0435|1.7500|1.9429|1.5000|0.13
4.3333|4.3333|4.5000|4.5000|3.5000|0.13|3.0000|4.2000|0.13|0.13|0.13|5.0000|4.5000|4.6667|4.3333|5.0000|5.0000|3.0000
2.9375|2.9000|0.13|3.0000|4.0000|4.0000|0.13|3.2857|0.13|0.13|0.13|0.13|3.0000|3.5714|2.8462|3.1250|2.5000|5.0000
3.2222|2.9000|4.0000|4.0000|3.4773|3.5714|4.0000|3.9200|3.0000|4.3333|3.5000|3.8571|4.0000|3.9143|3.1111|3.5000|3.7273|3.0000
4.0000|4.0000|0.13|5.0000|4.2500|3.5000|3.0000|3.6667|5.0000|4.0000|0.13|0.13|4.0000|4.1667|4.0000|4.0000|3.8000|0.13
3.6923|3.3333|2.0000|2.8000|2.4286|2.5714|0.13|3.5333|2.5000|0.13|0.13|0.13|4.4000|3.5000|2.7500|3.5769|2.0000|4.5000
4.1667|4.0000|0.13|4.5000|4.2143|0.13|4.0000|4.2778|4.0000|0.13|0.13|4.0000|0.13|4.4000|3.6667|4.0000|4.0000|3.5000
3.4286|3.1667|2.5000|3.6667|3.5385|4.0000|0.13|3.9286|0.13|4.0000|2.0000|4.0000|4.0000|4.7143|3.0000|4.1429|4.7500|5.0000
3.5833|3.0000|3.5000|4.0000|3.7778|4.0000|0.13|2.9231|0.13|0.13|0.13|2.0000|4.0000|3.2857|3.0000|2.9167|4.3333|0.13
4.5000|4.0000|4.0000|3.5000|3.3750|3.0000|0.13|4.2857|0.13|3.0000|4.0000|4.0000|3.0000|4.0000|4.3333|4.7500|4.0000|0.13
4.0000|4.0000|0.13|3.5000|3.0000|3.0000|0.13|3.7500|0.13|0.13|3.0000|0.13|5.0000|3.0000|3.0000|4.0000|4.0000|0.13
1.6667|1.6667|0.13|0.13|3.1250|0.13|4.0000|3.5000|4.0000|0.13|0.13|0.13|0.13|3.0000|3.0000|0.13|1.0000|0.13
3.5714|3.2778|3.0000|3.0000|2.6250|2.6000|0.13|3.2667|0.13|0.13|3.0000|3.0000|2.6667|3.3333|3.4545|3.2778|4.0000|4.6667
3.2188|3.3684|3.2500|3.1667|3.0857|3.7500|5.0000|3.5135|1.6667|3.3333|3.5000|3.7500|2.8000|3.4706|3.3333|2.9565|3.8571|3.0000
3.3333|0.13|3.0000|1.0000|2.8750|3.0000|3.0000|3.5556|1.0000|0.13|0.13|0.13|0.13|3.6667|4.0000|3.5000|0.13|0.13
4.0769|4.1481|4.3333|4.0952|3.7200|3.0000|2.0000|4.2059|4.2000|5.0000|4.5000|4.3000|3.0000|4.1000|4.3182|3.9286|4.2000|4.0000
3.0400|2.7895|3.4000|3.4000|3.0698|3.2273|3.3333|3.2593|4.0000|3.0000|2.8800|3.5000|3.5000|3.1176|2.9091|3.1481|2.9048|3.0000
4.0000|0.13|3.0000|3.0000|3.0000|0.13|0.13|2.2000|3.0000|0.13|0.13|0.13|2.0000|0.13|3.1667|4.0000|1.0000|0.13
3.0000|3.0000|3.0000|3.5000|3.4000|2.5000|0.13|3.3333|0.13|0.13|5.0000|3.0000|0.13|3.6000|3.3333|3.0000|3.0000|0.13
3.0000|0.13|0.13|0.13|4.0000|4.0000|0.13|4.1000|0.13|0.13|3.0000|0.13|2.0000|4.0000|0.13|2.8000|5.0000|0.13
2.6667|0.13|0.13|0.13|3.5000|0.13|0.13|2.2000|0.13|0.13|0.13|0.13|3.0000|2.5000|0.13|3.0000|2.0000|0.13
1.6000|0.13|0.13|2.0000|2.4000|2.5000|1.0000|2.2000|2.0000|1.0000|2.0000|0.13|3.0000|1.6667|1.0000|1.8000|1.0000|0.13
3.0667|3.0909|2.5000|3.0000|3.2353|3.1538|3.0000|3.4211|3.5000|4.0000|4.0000|3.0000|3.3333|3.1250|3.0000|3.0714|3.6000|3.0000
0.13|4.0000|0.13|3.0000|3.7143|5.0000|0.13|3.6000|0.13|0.13|0.13|0.13|0.13|3.8000|0.13|0.13|0.13|4.0000
3.8636|4.0000|0.13|3.0000|3.3750|3.8333|0.13|4.0385|0.13|4.5000|3.0000|4.0000|4.5000|3.8889|4.0000|3.9048|4.3636|4.2500
3.5333|4.0000|4.2000|4.6000|3.9200|3.3333|5.0000|3.9153|5.0000|4.4000|4.0000|3.4545|3.8000|4.0345|4.4000|3.6667|4.2667|4.0000
3.3077|3.0000|3.0000|2.5000|3.0000|3.1667|0.13|3.6500|0.13|2.0000|5.0000|3.0000|2.5000|4.0000|3.3333|3.2308|4.0000|0.13
3.5000|4.0000|0.13|0.13|4.5000|0.13|0.13|4.0000|0.13|0.13|0.13|0.13|0.13|0.13|0.13|4.3333|3.0000|0.13
3.0000|3.0000|0.13|0.13|3.2857|5.0000|4.0000|3.7778|0.13|0.13|0.13|4.0000|0.13|3.2000|3.2500|3.5000|3.2500|0.13
3.0000|2.5000|4.0000|3.6667|3.2174|3.0000|0.13|3.9048|3.0000|0.13|1.0000|0.13|2.6667|3.7333|2.6000|3.0909|4.2000|3.3333
2.6857|2.2800|2.6667|2.6250|2.9298|2.7273|0.13|3.2308|2.3333|2.8000|2.5000|3.0769|2.6667|2.9615|2.3333|3.1500|3.5000|3.0000
2.7647|2.8333|0.13|2.5000|3.2000|5.0000|0.13|3.7143|3.0000|0.13|4.0000|5.0000|4.0000|3.7500|3.0000|2.9000|3.0000|0.13
4.1250|4.0000|4.0000|4.0000|4.0000|4.7778|0.13|4.3636|0.13|0.13|4.5000|4.6667|3.5000|4.4286|4.0000|4.2941|4.1818|0.13
3.3636|3.4000|4.0000|4.0000|3.6667|4.1111|0.13|4.0286|0.13|4.0000|0.13|4.0000|3.8000|3.5385|3.3750|3.8462|3.6667|0.13
4.0000|3.9000|4.0000|4.6667|3.9000|4.5000|0.13|4.0417|0.13|0.13|3.3333|4.5000|3.5000|4.1111|3.7692|3.6000|4.1667|3.0000
3.6250|3.6364|3.2500|3.6000|3.6207|4.3333|0.13|4.3125|4.0000|4.5000|3.2500|4.0000|4.0000|3.5833|3.6667|4.0588|4.4000|4.0000
2.9714|2.7778|0.13|0.13|2.3333|3.8000|0.13|3.2000|3.0000|0.13|3.0000|0.13|3.0000|2.2857|2.4000|3.4000|1.0000|3.0000
3.4286|3.0000|0.13|3.0000|3.4667|3.0000|0.13|3.5556|0.13|4.0000|3.5000|3.0000|4.0000|3.7500|3.5000|4.0769|5.0000|4.0000
4.5000|0.13|1.0000|1.0000|4.3333|0.13|0.13|4.6667|0.13|0.13|5.0000|1.0000|5.0000|4.5000|3.6667|3.7500|4.5000|0.13
5.0000|0.13|0.13|0.13|4.0000|3.0000|0.13|3.6000|0.13|0.13|0.13|4.0000|0.13|0.13|3.0000|3.6667|0.13|0.13
3.6563|3.3333|4.0000|2.5000|3.4400|4.1818|4.0000|3.8462|2.0000|0.13|3.5000|3.0000|3.0000|3.7500|3.3333|3.7083|3.5000|3.0000
3.2903|3.0000|2.5455|2.0000|2.6944|3.5625|5.0000|3.3288|3.0000|3.5000|2.6154|2.8571|3.3750|3.2692|3.5385|3.5682|3.5789|3.2000
3.8462|3.4444|4.5000|3.7500|3.3182|3.0000|0.13|2.5000|4.0000|0.13|2.5000|4.0000|2.5000|3.6364|3.5000|3.2667|3.0000|0.13
3.5385|3.8333|0.13|4.0000|2.7143|2.0000|0.13|3.1591|4.0000|0.13|0.13|0.13|3.6667|3.2222|3.8000|3.4615|2.8333|3.5000
4.5000|4.0000|0.13|0.13|5.0000|5.0000|0.13|4.8333|0.13|0.13|0.13|5.0000|4.5000|4.7500|0.13|4.5000|4.0000|5.0000
3.5000|3.6667|4.0000|3.0000|3.8333|2.6667|4.0000|3.3333|0.13|5.0000|0.13|3.0000|3.6667|3.2500|4.0000|3.8333|3.7500|4.0000
2.4000|2.0000|1.0000|0.13|3.0833|3.8571|0.13|3.8571|0.13|2.0000|2.0000|4.0000|3.2500|3.3333|2.0000|3.1111|0.13|0.13
0.13|5.0000|0.13|5.0000|1.0000|2.0000|0.13|2.8000|0.13|0.13|0.13|0.13|0.13|3.0000|0.13|0.13|5.0000|0.13
2.6667|0.13|0.13|0.13|2.5000|0.13|0.13|3.3000|0.13|0.13|4.0000|0.13|0.13|3.0000|0.13|3.0000|3.0000|0.13
3.6667|3.0000|5.0000|5.0000|3.6667|3.6667|5.0000|3.3333|0.13|0.13|0.13|0.13|2.0000|2.8333|3.0000|2.0000|2.6667|0.13
3.9444|4.2222|4.2500|4.0000|3.7941|4.4000|0.13|4.2727|3.4000|4.6667|4.3333|3.5000|4.6667|4.0714|3.9000|4.4167|4.2222|4.0000
3.0000|3.3333|3.0000|4.0000|0.13|0.13|0.13|3.6154|5.0000|0.13|1.0000|3.5000|0.13|3.3333|4.0000|3.5000|4.5000|0.13
3.5000|0.13|0.13|4.0000|4.0000|2.0000|3.0000|4.4000|4.0000|0.13|0.13|0.13|0.13|5.0000|4.0000|0.13|5.0000|0.13
3.7500|4.0000|0.13|4.3333|3.6154|4.0000|4.5000|3.9677|4.0000|5.0000|0.13|4.0000|4.5000|4.0000|4.0000|4.2000|3.5714|3.5000
4.1250|4.4000|4.2000|4.0000|4.3125|3.8750|0.13|4.5000|0.13|3.0000|4.0000|4.0000|4.0000|4.6154|3.8000|3.7143|4.7273|4.0000
2.9714|2.8966|3.5000|2.7241|2.9268|3.0000|2.5000|3.1984|2.0000|3.7000|3.0000|3.4706|3.6429|3.0816|2.7222|3.0444|3.6000|3.1667
3.2500|3.1429|4.0000|4.0000|3.9333|4.0000|4.0000|4.1667|0.13|0.13|0.13|0.13|3.3333|3.9091|3.8750|3.4000|4.4286|0.13
3.1333|3.3333|5.0000|3.8333|2.7647|3.3333|0.13|3.7105|3.0000|4.0000|0.13|4.5000|3.3333|3.4000|2.3750|3.1176|3.8000|4.0000
3.8000|4.0000|5.0000|0.13|4.5000|4.0000|0.13|4.1538|0.13|4.0000|0.13|3.5000|4.0000|3.8571|4.0000|4.0000|4.0000|0.13
4.0000|3.3333|4.0000|3.0000|2.7500|0.13|0.13|3.7500|0.13|0.13|0.13|4.0000|4.0000|3.0000|4.0000|0.13|4.5000|0.13
3.2222|3.8000|0.13|3.2500|4.0000|4.2500|4.5000|4.2727|0.13|5.0000|4.2500|3.6000|4.3333|3.8947|4.3333|3.8333|3.7647|2.0000
2.3333|2.0000|0.13|0.13|4.0000|4.5000|0.13|4.5000|0.13|5.0000|3.3333|0.13|4.5000|3.2500|1.5000|3.3750|4.5000|0.13
3.0000|0.13|0.13|0.13|3.0000|3.0000|0.13|3.8000|0.13|0.13|2.7500|0.13|2.0000|4.5000|2.5000|3.1667|5.0000|0.13
0.13|5.0000|4.0000|4.0000|4.0000|3.0000|0.13|4.5000|0.13|0.13|0.13|0.13|0.13|4.6000|0.13|5.0000|0.13|0.13
3.5000|3.0000|4.0000|3.8000|3.6000|0.13|0.13|3.5294|3.0000|0.13|0.13|0.13|5.0000|3.3333|3.0000|3.0000|4.0000|0.13
3.0952|3.5000|4.2000|3.7500|3.6170|4.2500|2.0000|4.0192|0.13|0.13|4.0000|3.8000|2.0000|4.0909|3.0000|3.4545|3.3077|4.0000
3.5000|3.5000|4.0000|3.2500|2.6000|0.13|0.13|3.3333|0.13|0.13|0.13|3.5000|0.13|2.0000|4.0000|3.7500|2.0000|0.13
2.5833|2.9130|3.0000|3.0000|2.9459|2.3750|0.13|3.2083|3.0000|0.13|4.0000|2.6250|2.5000|3.1500|3.2500|2.6400|4.0000|2.3333
3.2500|3.5000|0.13|3.0000|4.0000|3.0000|4.0000|4.0000|0.13|0.13|0.13|0.13|0.13|4.5000|4.0000|2.5000|4.0000|0.13
3.1818|4.5000|3.0000|3.0000|2.0000|3.6667|0.13|3.0000|0.13|5.0000|4.0000|0.13|0.13|2.7500|3.7500|3.8000|3.1429|0.13
3.8077|3.4167|4.2500|3.6667|4.0435|4.5625|0.13|4.4444|4.0000|4.5000|3.6667|4.0000|4.1667|4.4667|4.0588|4.1429|4.2857|5.0000
3.5833|4.1429|5.0000|4.3750|3.4737|3.8571|0.13|4.1429|4.0000|0.13|3.4000|4.8571|4.0000|3.9000|4.0000|3.9048|3.2000|0.13
4.1579|4.2500|4.0000|4.2667|3.6250|3.4000|0.13|4.1333|4.6667|0.13|1.0000|4.3333|3.0000|4.0000|3.8750|4.2000|4.3000|3.0000
3.5000|4.0000|3.0000|3.0000|3.0000|0.13|0.13|4.0000|0.13|0.13|0.13|4.0000|0.13|3.2500|4.0000|3.5000|4.5000|0.13
0.13|0.13|5.0000|5.0000|4.3333|0.13|4.0000|4.6250|0.13|0.13|0.13|0.13|5.0000|4.6667|0.13|0.13|5.0000|0.13
3.7647|3.5714|5.0000|4.7500|4.1176|3.7143|0.13|3.8571|0.13|0.13|4.0000|5.0000|4.5000|4.2000|4.2000|3.7647|5.0000|0.13
3.5926|3.3333|2.7500|2.9375|2.7308|2.6667|0.13|3.6667|3.5000|0.13|2.2000|2.8000|4.0000|3.8333|3.7692|3.3750|4.5714|3.0000
2.1818|1.8889|0.13|0.13|2.3333|2.8000|0.13|2.3333|0.13|0.13|2.9167|0.13|3.5000|3.0000|2.3750|2.3846|1.5000|1.0000
3.8837|3.9545|5.0000|4.5714|4.1154|3.8182|0.13|4.0541|0.13|5.0000|4.2000|4.0000|4.2000|4.0870|4.0833|4.2500|4.6000|3.5000
4.2500|5.0000|0.13|0.13|3.6000|4.0000|2.0000|4.5455|0.13|0.13|0.13|0.13|5.0000|4.6429|3.3333|3.6667|4.2500|0.13
4.3333|3.0000|0.13|0.13|4.0000|0.13|0.13|4.0000|0.13|0.13|0.13|0.13|2.5000|3.6667|2.0000|3.3333|5.0000|0.13
3.7000|3.8000|0.13|0.13|3.7143|4.0000|0.13|3.9000|0.13|4.0000|3.6667|5.0000|4.0000|3.8571|3.7143|3.6667|3.6000|4.0000
4.2500|0.13|0.13|0.13|4.0000|4.0000|0.13|4.5000|0.13|0.13|3.6667|0.13|4.0000|4.0000|4.0000|3.8333|5.0000|0.13
4.3333|0.13|2.0000|3.5000|4.2500|0.13|0.13|4.3333|0.13|0.13|4.0000|2.0000|0.13|5.0000|0.13|4.3333|4.3333|0.13
2.5833|2.7500|3.0000|3.0000|3.2571|3.2000|0.13|3.4516|3.0000|0.13|2.6667|3.2000|0.13|3.3214|2.8750|2.8889|3.0000|0.13
3.3333|4.2308|4.0000|4.3333|4.3333|4.6667|0.13|4.4074|5.0000|4.0000|4.5000|4.2500|3.4000|4.4444|3.5455|3.2143|4.0769|4.5000
4.8571|5.0000|4.0000|0.13|4.2857|4.2000|4.0000|4.1250|0.13|4.5000|4.1818|5.0000|5.0000|4.0000|5.0000|4.2222|4.2500|0.13
4.0000|3.3333|4.0000|5.0000|3.2500|4.2000|0.13|3.4545|0.13|0.13|4.0000|0.13|3.0000|3.5000|3.5000|4.3000|3.0000|0.13
1.0000|2.0000|0.13|0.13|2.6667|5.0000|0.13|3.3077|0.13|0.13|0.13|2.5000|0.13|3.5714|0.13|2.3333|2.5000|0.13
3.8864|3.6400|4.8000|2.5000|3.6765|4.2308|0.13|4.3793|2.6667|5.0000|3.7500|4.0000|4.2500|4.0000|4.0000|4.2069|4.3077|5.0000
2.8767|3.0000|3.1667|2.8750|2.7742|2.8889|0.13|3.2619|2.5000|3.7500|2.8462|2.8889|3.1818|3.0000|3.2069|2.9783|3.6667|3.5000
1.7500|2.2727|4.0000|3.1667|2.3833|2.7143|5.0000|3.2346|0.13|3.3333|2.5000|2.7500|3.8750|2.3824|2.0000|2.7143|2.8571|2.0000
3.8235|3.8333|0.13|5.0000|4.4375|5.0000|0.13|4.4643|0.13|0.13|4.5000|5.0000|3.2500|4.3684|4.0000|4.2500|4.5000|0.13
3.5161|3.7000|4.0000|2.3333|3.3333|3.7000|4.0000|3.8205|2.0000|4.3333|3.7500|3.3333|3.9000|3.7200|3.3333|3.7586|4.1176|3.4286
3.6471|3.5000|4.0000|4.5000|3.9231|3.5000|3.0000|4.0714|3.0000|0.13|5.0000|0.13|2.5000|3.8750|3.3333|3.7333|4.0000|0.13
4.2000|3.2500|3.5000|3.7500|4.1111|4.5000|0.13|4.0526|3.0000|0.13|4.5000|4.0000|0.13|3.5000|5.0000|4.5000|4.8000|0.13
3.1818|3.2778|2.9167|2.9231|3.0000|0.13|0.13|3.0000|3.0000|0.13|3.0000|3.0000|3.0000|3.2500|3.1875|3.0000|3.2857|3.0000
3.3000|3.3191|3.7500|3.4706|3.3516|3.6452|3.5000|3.6136|3.2500|4.2500|3.5417|3.4167|3.2727|3.6316|3.5870|3.5000|3.8182|2.6667
2.6667|2.0000|3.0000|3.0000|3.4000|4.0000|0.13|3.3333|1.0000|0.13|0.13|2.0000|3.0000|3.2857|3.2500|4.0000|3.0000|0.13
4.5000|0.13|4.0000|4.0000|0.13|3.0000|0.13|4.1250|0.13|3.0000|5.0000|4.0000|3.0000|5.0000|3.0000|4.0000|4.3333|0.13
3.3226|3.3939|3.5556|3.2105|3.4762|2.7000|2.0000|2.7647|4.0000|3.0000|2.7500|3.0909|3.3000|2.7500|3.6429|3.3333|3.1176|2.6667
3.0270|3.1000|4.0000|3.7778|3.6939|3.5556|0.13|3.8980|3.4000|4.0000|3.3750|4.3333|3.3333|3.7059|3.1176|3.4242|3.5455|3.0000
3.6000|4.3333|0.13|3.0000|2.5000|0.13|0.13|2.8000|1.0000|0.13|4.0000|3.0000|2.0000|5.0000|5.0000|3.6667|3.6667|0.13
3.2000|3.5000|0.13|0.13|4.0000|0.13|0.13|3.6667|0.13|0.13|4.0000|4.0000|3.0000|4.0000|3.5000|2.7500|0.13|0.13
4.3333|4.0000|3.6667|4.0000|4.2381|4.5000|0.13|4.0000|4.0000|0.13|5.0000|4.0000|2.0000|4.2000|4.0000|3.0000|4.0000|5.0000
3.0000|2.0000|0.13|2.0000|3.5714|3.5000|0.13|4.0000|0.13|4.0000|4.0000|3.0000|3.5000|3.3750|3.0000|3.5000|3.0000|0.13
4.0000|4.0000|0.13|0.13|3.5000|4.2500|0.13|3.6250|0.13|5.0000|3.5000|3.0000|5.0000|3.0000|3.5000|4.1429|3.5000|0.13
3.8065|3.8571|3.9000|4.0000|3.7200|4.3750|5.0000|4.0536|3.3333|0.13|4.0000|4.4444|4.2500|3.8333|3.5294|3.9130|3.8750|4.0000
4.0000|4.3333|3.0000|3.0000|3.6364|5.0000|0.13|4.0909|0.13|0.13|3.3333|0.13|4.0000|4.0000|4.0000|3.5000|3.8000|0.13
3.8182|3.8000|0.13|0.13|3.6250|4.0000|4.0000|3.8462|0.13|0.13|4.0000|2.5000|1.0000|4.1667|2.7500|4.2500|3.8750|4.0000
2.5714|2.0000|0.13|2.0000|2.0000|1.0000|0.13|3.0000|0.13|0.13|0.13|1.0000|0.13|2.0000|2.6667|3.0000|3.0000|0.13
3.4483|3.3043|4.0000|3.5000|3.4074|3.0000|0.13|3.4583|4.0000|3.0000|3.5000|3.5714|3.2000|3.9167|3.5556|3.6154|3.5385|3.0000
3.6444|4.0435|4.1250|4.0000|3.3898|4.1429|0.13|4.0556|4.0000|3.0000|3.5556|3.2000|4.2500|4.2500|3.6000|3.7593|3.8889|3.5000
3.8000|4.1111|4.5000|4.0000|4.0769|4.6000|4.3333|4.2727|3.0000|0.13|3.0000|4.0000|5.0000|3.9091|3.6000|4.1538|4.3333|4.0000
4.5556|4.6667|0.13|4.0000|4.3000|5.0000|4.0000|4.2000|4.0000|5.0000|4.2500|0.13|5.0000|3.5000|4.3333|4.6667|3.8333|0.13
3.0000|3.0000|0.13|3.0000|3.6667|2.0000|0.13|3.7778|0.13|0.13|2.0000|0.13|2.0000|3.6667|0.13|3.0000|3.0000|0.13
3.3429|3.6250|4.3333|5.0000|3.5714|3.2222|0.13|3.8889|3.0000|0.13|3.2000|3.3333|3.4444|3.9333|4.0000|3.2308|4.6250|3.0000
3.9259|4.2778|4.2500|4.4545|4.4516|4.2500|0.13|4.4634|5.0000|5.0000|4.0000|4.4615|4.0000|4.4643|3.7857|3.8333|4.3750|3.6667
4.1538|4.6000|5.0000|3.0000|3.8261|5.0000|0.13|4.3864|0.13|0.13|0.13|3.3333|4.6667|4.6667|4.4000|4.4167|4.8000|0.13
3.1739|3.0000|3.3333|2.8571|3.2188|3.7500|4.0000|3.6296|0.13|4.0000|3.6667|3.0000|4.1667|3.5714|3.2222|3.7200|3.2500|0.13
4.2941|4.3846|4.0000|4.3750|4.2000|4.6000|0.13|4.1875|4.3333|4.0000|4.0000|4.2857|4.4000|3.6429|4.1667|3.9167|4.3846|4.5000
3.2941|3.0000|3.3333|2.8889|3.4154|3.5000|3.5000|3.5775|2.6667|4.2000|3.2000|3.2222|3.8333|3.4444|3.6154|3.3750|4.3000|4.0000
4.4000|0.13|0.13|0.13|4.0000|0.13|0.13|4.0000|0.13|0.13|4.0000|0.13|0.13|0.13|1.0000|3.0000|2.0000|0.13
3.7818|3.6552|3.5556|3.5714|3.3061|3.7143|0.13|3.6591|3.5000|3.0000|3.2222|3.2857|3.5000|3.5217|3.7500|3.6216|3.8750|3.8333
2.4000|2.7500|0.13|0.13|2.3333|0.13|0.13|3.0000|0.13|0.13|0.13|3.0000|3.0000|1.5000|3.5000|2.3333|4.0000|0.13
3.0615|3.2727|3.6364|3.6316|3.2925|3.8095|3.6000|3.7667|3.5000|4.5000|3.0667|3.3158|4.1667|3.5854|3.3548|3.3000|3.6000|4.0000
3.8000|0.13|0.13|3.0000|3.6000|0.13|0.13|3.3333|0.13|0.13|3.0000|0.13|3.0000|3.3333|0.13|3.4000|2.0000|0.13
3.0000|3.1000|5.0000|2.6667|3.6098|4.0000|5.0000|3.5424|0.13|3.0000|3.0000|3.0000|3.0000|3.3929|3.2143|3.3600|3.6250|4.0000
4.0000|4.0000|0.13|0.13|3.5000|0.13|0.13|3.2222|0.13|0.13|0.13|3.0000|0.13|3.2500|3.0000|1.0000|4.0000|0.13
3.6111|3.9333|4.3333|4.2000|3.8889|3.5000|3.0000|3.7647|3.0000|0.13|3.0000|4.2000|3.5000|3.8571|3.9375|3.0000|3.7500|0.13
3.6250|3.5000|4.1000|3.7647|3.8553|4.0455|4.6667|3.7765|3.6000|4.6667|4.0000|3.7000|4.2000|3.7941|3.9231|3.8667|3.7778|3.5000
4.3333|4.0000|3.0000|3.0000|3.0000|4.0000|0.13|3.8000|0.13|0.13|0.13|3.5000|4.0000|4.0000|5.0000|4.6667|3.6667|0.13
5.0000|5.0000|0.13|0.13|1.0000|0.13|5.0000|0.13|0.13|0.13|0.13|0.13|0.13|5.0000|3.0000|0.13|5.0000|0.13
